순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
취득가액;감가상각액;감가상각 누계액;장부가액;내용연수
499;충북청주시;체육시설;기타체육시설;국민체육센터 및 스쿼시경기장;2017.07.05;위탁;4,240;9,918;3;10,233;10,579;10,579;258;538;10,041;40;255;37;-219
500;충북청주시;체육시설;기타체육시설;장애인스포츠센터및근대5종훈련장;2016.03.21;위탁;6,864;20,000;4;36,700;19,205;19,205;336;1,234;17,971;40;190;28;-162
501;충북청주시;체육시설;기타체육시설;충북스포츠센터;2004.08.19;위탁;11,125;3,688;2;110,000;12,711;12,711;63;893;11,818;40;186;55;-131
502;충북청주시;복지시설;종합사회복지관;목령종합사회복지관;2009.09.13;위탁;6,732;7,199;13;150,000;11,435;11,435;290;2,899;8,536;40;685;0;-685
503;충북청주시;복지시설;종합사회복지관;오송종합사회복지관;2013.06.01;위탁;8,746;9,881;35;320,000;15,300;15,300;184;1,104;14,196;40;1,566;0;-1,566
504;충북청주시;기타시설;기타시설;세종대왕 행궁;2019.11.28;위탁;2,055;37,651;6;0;16,578;16,578;122;122;16,456;40;115;7;-108
505;충북충주시;문화시설;박물관;충주세계무술박물관;2011.07.08;직영;4,125;152,000;6;70,730;12,100;12,100;295;3,021;9,079;40;645;0;-645
506;충북충주시;체육시설;육상경기장;충주종합운동장;2017.09.28;직영;34,646;307,010;10;50,000;120,300;120,300;2,116;4,407;115,893;40;778;1;-777
507;충북충주시;체육시설;체육관;장애인형 국민체육센터;2019.07.15;위탁;5,598;307,010;25;43,612;18,000;18,000;173;173;17,827;40;588;385;-203
508;충북충주시;체육시설;조정카누장;탄금호국제조정경기장;2013.02.18;직영;9,877;118,239;6;50,000;63,200;63,200;1,151;8,151;55,049;40;702;75;-627
509;충북제천시;문화시설;박물관;의림지 역사박물관;2018.05.05;직영;4,653;13,134;14;139,548;19,419;19,419;485;809;18,610;40;614;39;-575
510;충북제천시;문화시설;과학관;한방생명과학관;2010.06.01;위탁;6,663;33,215;12;36,000;33,680;33,680;920;7,605;26,075;40;618;0;-618
511;충북제천시;체육시설;체육관;어울림체육센터;2017.04.01;직영;4,233;29,497;11;42,248;17,039;16,972;363;1,086;15,886;40;679;26;-652
512;충북보은군;체육시설;체육관;국민체육센터;2006.09.16;직영;7,885;26,142;9;119,682;14,600;14,600;371;4,734;9,644;40;415;288;-127
513;충북보은군;체육시설;기타체육시설;보은공설운동장;2006.08.19;직영;2,298;34,643;6;46,714;10,910;10,910;316;3,583;7,435;40;86;1;-85
514;충북옥천군;체육시설;체육관;옥천체육센터;2004.09.02;직영;6,421;61,140;5;31,402;10,753;10,042;251;3,829;6,214;40;308;5;-303
515;충북영동군;문화시설;문화예술회관;영동복합문화예술회관;2018.06.30;직영;3,514;10,115;4;20,000;20,208;20,208;505;756;19,452;40;657;1;-656
516;충북영동군;체육시설;체육관;영동체육관;2008.09.22;직영;5,482;23,155;10;22,040;13,767;13,767;311;3,877;9,890;40;95;1;-93
517;충북영동군;기타시설;기타시설;영동국악체험촌;2015.05.20;직영;8,644;75,956;26;185,450;22,653;22,653;566;2,360;20,293;40;723;193;-530
518;충북진천군;문화시설;공립도서관;진천군립도서관;2012.09.20;직영;6,110;33,000;14;141,979;10,694;10,694;313;1,586;9,107;40;981;0;-981
519;충북음성군;문화시설;박물관;반기문평화기념관;2018.12.06;직영;2,856;7,803;6;22,674;12,470;12,306;289;443;11,864;40;519;0;-519
520;충북음성군;문화시설;문화예술회관;음성문화예술회관;2008.05.19;직영;7,289;15,377;10;37,469;22,000;19,458;486;5,639;13,819;40;1,599;214;-1,385
521;충북음성군;체육시설;기타체육시설;감곡생활체육공원;2017.12.11;직영;1,240;50,051;2;23,724;13,929;13,122;1,444;3,141;9,981;40;174;4;-169
522;충북음성군;체육시설;기타체육시설;금왕생활체육공원;2008.08.08;직영;1,730;81,623;3;86,940;17,463;17,448;501;4,296;13,152;40;258;10;-248
523;충북음성군;체육시설;기타체육시설;대소생활체육공원;2016.11.16;직영;414;33,532;3;35,904;12,130;11,442;1,085;2,267;9,175;40;199;4;-196
524;충북단양군;기타시설;기타시설;다누리센터;2012.06.28;직영;14,436;9,596;21;294,607;32,600;10,271;131;1,238;9,033;40;1,609;13,812;12,203
525;충남본청;문화시설;공립도서관;충남도서관;2017.12.22;직영;12,172;80,177;47;360,000;35,215;35,215;880;1,687;33,528;40;2,459;38;-2,421
526;충남본청;문화시설;문화예술회관;충청남도 문예회관;2012.12.18;직영;6,605;140,000;4;15,963;24,646;24,646;618;3,672;20,974;40;126;79;-47
527;충남본청;기타시설;기타시설;백제문화단지;2010.09.17;위탁;26,015;358,263;21;249,711;330,425;330,425;14,536;102,537;227,887;40;5,121;835;-4,285
528;충남천안시;문화시설;공립도서관;신방도서관;2013.01.21;직영;5,391;12,252;22;424,450;10,051;9,189;230;1,378;8,673;40;694;34;-660
529;충남천안시;문화시설;공립도서관;청수도서관;2018.07.03;직영;6,263;3,219;16;476,361;18,835;18,834;400;633;18,201;40;613;19;-594
530;충남천안시;문화시설;박물관;천안박물관;2007.11.21;직영;6,616;30,389;0;132,544;39,678;39,678;566;8,688;31,176;40;482;19;-463
531;충남천안시;문화시설;문화예술회관;두정문화회관;1992.06.12;직영;1,820;8,000;5;5,760;17,174;17,174;52;1,501;15,672;40;445;32;-413
532;충남천안시;문화시설;문화예술회관;성환문화회관;1995.12.18;직영;4,942;29,130;6;76,905;12,691;12,691;180;3,366;9,324;40;1,082;55;-1,027
533;충남천안시;문화시설;문화예술회관;천안예술의전당;2012.05.30;BTL;24,493;33,755;31;115,000;66,870;66,870;1,672;12,677;54,193;40;2,418;110;-2,308
534;충남천안시;체육시설;육상경기장;천안종합운동장;2001.12.28;위탁;39,074;458,874;47;1,335,007;107,900;105,588;2,846;50,602;54,986;40;6,854;3,800;-3,054
535;충남천안시;체육시설;축구장;천안축구센터;2008.10.19;위탁;20,221;190,550;10;382,782;123,318;55,809;950;11,017;44,792;40;1,611;1,091;-520
536;충남천안시;체육시설;야구장;천안야구장;2013.11.26;위탁;0;111,365;2;12,242;49,228;12,928;884;2,727;10,201;40;211;25;-186
537;충남천안시;체육시설;기타체육시설;천안생활체육공원;2011.01.06;BTL;2,172;105,310;12;89,398;13,900;1,755;68;604;1,151;40;2,147;81;-2,066
538;충남천안시;복지시설;종합사회복지관;천안시종합사회복지관;2019.06.03;위탁;12,886;17,284;24;6,000;38,406;38,406;960;37,446;38,406;40;1,253;228;-1,025
539;충남천안시;기타시설;기타시설;천안홍대용과학관;2014.05.14;BTL;3,443;13,907;19;101,828;21,855;5,960;642;3,278;18,577;40;1,138;111;-1,027
540;충남공주시;문화시설;박물관;석장리박물관;2006.09.26;직영;2,050;34,132;7;315,857;14,332;13,831;38;501;1,085;40;2,106;86;-2,020
541;충남공주시;기타시설;기타시설;고마;2013.01.09;직영;6,123;71,294;3;140,843;31,400;31,400;614;3,123;28,277;40;788;280;-508
542;충남보령시;문화시설;박물관;보령문화의전당;2013.11.29;직영;8,636;14,382;15;49,148;46,412;46,412;995;6,961;39,451;40;1,012;39;-972
543;충남보령시;문화시설;문화예술회관;보령문화예술회관;2002.05.09;직영;6,026;17,197;10;35,579;17,604;17,604;1,065;7,481;10,123;40;755;53;-702
544;충남보령시;체육시설;육상경기장;육상경기장;1995.10.14;직영;13,624;113,197;3;19,143;13,804;13,804;261;8,282;5,522;40;231;1;-230
545;충남보령시;체육시설;체육관;보령종합체육관;2016.09.30;직영;13,592;16,586;7;81,100;29,480;29,480;697;2,211;27,269;40;649;59;-589
546;충남아산시;문화시설;공립도서관;중앙도서관;2018.01.25;직영;9,037;7,129;48;516,104;32,341;32,341;647;1,294;31,047;50;1,020;25;-994
547;충남아산시;문화시설;박물관;영인산 산림박물관;2012.05.11;위탁;6,043;27,996;7;61,280;16,000;16,000;400;2,400;13,600;40;239;0;-239
548;충남아산시;문화시설;청소년수련회관;아산시청소년교육문화센터;2010.05.20;위탁;7,252;71,952;32;147,948;24,000;24,000;600;4,800;19,200;40;1,681;0;-1,681
549;충남아산시;체육시설;육상경기장;이순신종합운동장;2008.04.28;직영;24,776;119,119;9;56,494;63,400;63,400;1,902;19,020;44,380;40;1,185;167;-1,018
550;충남아산시;체육시설;체육관;이순신빙상장체육관;2011.12.31;BTL;13,300;30,892;34;153,790;30,500;30,500;763;6,100;24,400;40;2,835;538;-2,298
551;충남아산시;체육시설;체육관;장애인국민체육센터;2018.07.10;직영;4,176;9,448;23;13,048;12,000;12,000;300;600;11,400;40;304;6;-298
552;충남아산시;체육시설;수영장;아산시배미수영장;2016.05.01;위탁;7,792;17,143;27;165,391;24,600;24,600;615;1,230;23,370;40;1,370;530;-840
553;충남아산시;기타시설;기타시설;장영실 과학관;2011.03.01;BTL;4,953;5,033;15;193,853;15,000;15,000;375;3,000;12,000;40;303;422;119
554;충남서산시;문화시설;청소년수련회관;서산문화복지센터;2012.05.18;위탁;6,928;24,618;26;192,068;21,439;21,142;403;2,802;18,340;40;1,554;48;-1,506
555;충남서산시;체육시설;육상경기장;서산종합운동장;2001.12.28;직영;12,736;146,221;4;170,000;12,000;5,130;77;1,197;3,932;40;256;6;-250
556;충남서산시;체육시설;체육관;서산시민체육관;2001.12.28;직영;3,538;7,986;8;91,229;10,700;3,517;90;1,613;1,904;40;245;96;-149
557;충남서산시;기타시설;기타시설;서산버드랜드;2013.11.01;직영;4,527;224,197;25;106,175;25,325;24,735;992;6,277;18,458;40;789;190;-599
558;충남논산시;문화시설;박물관;백제군사박물관;2005.03.07;직영;4,471;238,269;8;136,706;39,535;39,535;903;12,530;27,006;40;1,324;0;-1,324
559;충남논산시;체육시설;육상경기장;논산시 시민운동장;1997.06.30;직영;17,943;89,860;5;580,000;21,546;18,621;450;6,392;12,228;40;635;25;-610
560;충남논산시;체육시설;체육관;논산국민체육센터;2009.07.30;직영;5,530;14,361;22;263,873;15,520;15,520;330;3,108;12,412;47;1,189;786;-403
561;충남계룡시;문화시설;문화예술회관;계룡문화예술의전당;2011.03.30;BTL;4,095;26,870;0;0;26,091;26,091;870;6,813;19,278;30;3,353;86;-3,267
562;충남계룡시;체육시설;육상경기장;종합운동장;2012.06.30;직영;2,745;176,103;7;0;27,544;27,544;170;1,205;26,339;30;585;58;-528
563;충남계룡시;체육시설;체육관;계룡시민체육관;2010.12.16;직영;5,969;5,143;0;0;13,000;318;0;0;318;0;416;32;-384
564;충남당진시;문화시설;박물관;기지시줄다리기박물관;2011.04.08;직영;3,424;40,229;4;101,177;14,800;1,409;16;151;1,258;40;387;0;-387
565;충남당진시;문화시설;문화예술회관;당진문예의전당;2005.04.21;위탁;7,600;15,982;19;84,220;29,475;8,658;15;181;8,477;40;1,577;1,599;23
566;충남당진시;체육시설;육상경기장;당진종합운동장;2006.05.18;직영;10,615;196,774;4;76,007;20,300;1,008;11;139;869;40;1,767;66;-1,701
567;충남당진시;복지시설;종합사회복지관;당진시종합복지타운;2012.08.03;위탁;14,655;12,411;5;270,300;32,820;10,319;258;1,849;8,470;40;713;715;2
568;충남당진시;기타시설;기타시설;당진교육문화스포츠센터;2009.05.13;BTL;11,356;12,931;17;262,531;21,067;19,684;468;5,964;13,720;40;2,655;713;-1,941
569;충남금산군;문화시설;문화예술회관;금산다락원;2004.10.29;직영;25,719;70,176;32;231,557;42,000;41,974;782;11,671;30,303;40;2,500;282;-2,218
570;충남부여군;문화시설;박물관;정림사지박물관;2006.09.29;위탁;3,691;61,499;7;159,072;10,314;10,314;258;3,352;6,962;40;498;111;-386
571;충남부여군;체육시설;육상경기장;부여종합운동장;2006.07.04;위탁;7,248;131,320;4;23,550;21,340;21,340;534;6,936;14,405;40;344;6;-337
572;충남서천군;체육시설;육상경기장;서천종합운동장;2016.09.28;직영;645;92,299;4;0;21,343;20,216;505;1,053;19,163;40;225;0;-225
573;충남서천군;체육시설;체육관;서천국민체육센터;2013.10.29;직영;5,367;59,858;0;0;10,400;9,791;245;1,489;8,302;40;247;0;-247
574;충남청양군;문화시설;문화예술회관;청양문화예술회관;2006.10.25;직영;5,615;31,106;10;38,384;20,223;19,022;476;6,301;12,721;40;890;44;-846
575;충남청양군;체육시설;육상경기장;청양공설운동장;1995.10.10;직영;901;102,602;2;9,470;19,343;10,625;531;7,340;3,285;40;105;9;-96
576;충남청양군;체육시설;체육관;청양군민체육관;2009.08.27;직영;5,524;40,647;367;32,275;19,500;19,500;488;5,078;14,422;40;366;20;-346
577;충남홍성군;체육시설;육상경기장;홍주종합경기장;2000.10.01;직영;16,983;142,411;2;48,000;16,309;16,309;408;10,601;5,708;40;196;4;-192
578;충남홍성군;체육시설;체육관;홍성군장애인스포츠센터;2017.04.19;위탁;4,538;16,440;7;6,207;10,800;10,800;270;810;10,260;38;135;144;9
579;충남예산군;체육시설;체육관;윤봉길체육관;2016.12.31;직영;8,501;4,371;2;65,600;33,000;33,000;825;2,475;30,525;40;256;26;-229
580;충남태안군;체육시설;육상경기장;태안군 종합운동장;2016.05.20;직영;3,649;110,046;3;60,237;11,996;11,996;333;1,199;10,796;40;185;25;-160
581;전북본청;문화시설;미술관;전북도립미술관;2004.05.25;직영;8,289;20,982;25;110,080;22,080;22,080;531;5,575;18,672;40;1,677;68;-1,609
582;전북본청;문화시설;문화예술회관;한국소리문화의전당;2001.09.21;위탁;36,575;110,291;43;340,381;109,400;109,400;2,735;51,965;57,435;40;6,124;6,127;4
583;전북본청;기타시설;기타시설;부안신재생에너지테마파크;2011.06.01;위탁;27,813;354,437;20;73,654;105,000;105,000;762;24,387;80,613;40;926;185;-741
584;전북본청;기타시설;기타시설;어린이창의체험관;2019.05.27;직영;5,488;22,347;14;51,321;21,503;21,503;314;314;21,190;40;385;139;-246
585;전북본청;기타시설;기타시설;전북119안전체험관;2013.03.26;직영;7,987;100,144;35;166,076;24,638;24,638;213;3,674;20,964;40;2,638;263;-2,376
586;전북전주시;체육시설;축구장;월드컵경기장;2001.10.31;위탁;52,466;473,293;17;359,714;136,506;136,506;3,413;64,840;71,666;40;1,902;939;-964
587;전북전주시;체육시설;체육관;화산체육관(종합관);1996.12.11;위탁;15,164;28,645;10;263,969;12,900;12,900;323;7,740;5,160;40;1,366;680;-685
588;전북전주시;체육시설;수영장;완산수영장;2004.01.19;위탁;8,887;23,576;20;139,924;22,500;22,500;563;9,000;13,500;40;1,734;1,159;-575
589;전북전주시;체육시설;빙상장;화산체육관(빙상경기장);1996.12.11;위탁;11,051;20,875;11;119,846;13,650;13,650;341;8,190;5,460;40;1,506;1,026;-481
590;전북전주시;기타시설;기타시설;풍남학사;2010.02.26;직영;2,777;1,984;10;36,500;10,900;10,900;273;2,725;8,175;40;832;154;-678
591;전북군산시;문화시설;공립도서관;군산시립도서관;2008.12.26;직영;5,736;2,450;31;575,051;10,100;9,132;267;1,425;7,707;40;2,628;33;-2,596
592;전북군산시;문화시설;박물관;군산근대역사박물관;2011.09.30;직영;4,248;8,328;20;810,014;18,200;18,200;374;2,743;15,457;40;2,517;927;-1,591
593;전북군산시;문화시설;문화예술회관;군산예술의전당;2013.03.29;직영;20,417;39,048;26;150,566;81,000;72,233;1,806;10,985;61,247;40;3,367;460;-2,906
594;전북군산시;문화시설;청소년수련회관;군산청소년수련관;1995.11.01;위탁;10,689;18,402;20;460,276;12,414;12,414;352;6,485;5,929;40;1,036;1,105;69
595;전북군산시;체육시설;체육관;장애인체육관 및 발달장애인 평생학습관;2018.05.31;직영;4,679;9,660;17;36,400;17,200;17,200;0;0;796;0;174;0;-174
596;전북군산시;체육시설;기타체육시설;군산실내배드민턴장;2015.08.18;직영;6,553;4,527;3;69,533;12,000;10,540;264;660;9,880;40;140;96;-44
597;전북군산시;체육시설;기타체육시설;군산월명체육관;1991.09.20;직영;10,821;32,325;7;186,233;10,763;9,463;237;3,667;5,796;40;398;778;380
598;전북군산시;체육시설;기타체육시설;군산체력인증센터;2019.06.11;직영;368;1,416;5;3,500;3,000;2,787;58;58;2,729;40;211;0;-211
599;전북군산시;기타시설;기타시설;군산금강철새조망대;2003.06.14;직영;3,119;31,952;11;71,959;10,536;10,321;258;4,279;6,042;40;684;27;-656
600;전북익산시;문화시설;공립도서관;익산시립모현도서관;2011.05.31;BTL;7,492;9,963;28;483,177;12,795;12,795;320;2,826;9,969;40;2,415;180;-2,235
601;전북익산시;문화시설;박물관;보석박물관;2002.05.22;직영;13,227;141,990;15;211,710;55,000;12,989;310;6,376;6,613;40;1,790;259;-1,531
602;전북익산시;문화시설;문화예술회관;솜리문화예술회관;1996.10.30;직영;7,006;12,977;8;57,873;12,222;3,863;75;1,538;2,325;40;624;70;-554
603;전북익산시;문화시설;문화예술회관;익산예술의전당;2014.12.31;BTL;12,963;21,245;30;88,350;41,286;41,286;1,032;5,161;36,125;40;2,725;776;-1,949
604;전북익산시;체육시설;육상경기장;익산종합운동장;1991.10.01;직영;14,047;32,364;8;41,000;40,718;13,827;476;3,433;10,394;40;239;0;-239
605;전북익산시;체육시설;체육관;익산실내체육관;1997.12.08;직영;18,979;43,738;8;76,600;15,074;12,363;201;5,057;7,306;40;403;44;-359
606;전북남원시;문화시설;박물관;백두대간 생태교육장;2016.04.26;직영;5,160;78,028;11;68,364;22,540;22,540;564;2,076;20,894;40;1,082;101;-981
607;전북남원시;체육시설;체육관;춘향골체육관;2009.12.24;직영;7,417;23,099;3;43,000;17,103;17,103;428;3,884;13,219;40;547;18;-529
608;전북남원시;기타시설;기타시설;허브복합토피아관;2015.05.04;직영;6,483;15,633;4;164,207;13,400;13,400;335;1,563;11,837;40;237;128;-109
609;전북김제시;문화시설;문화예술회관;김제문화예술회관;2009.04.24;직영;4,868;15,820;8;40,793;16,050;15,974;365;3,988;11,986;40;863;36;-827
610;전북완주군;문화시설;박물관;대한민국 술테마박물관;2014.10.04;직영;4,354;61,594;13;58,264;20,700;17,899;443;2,288;15,611;40;1,145;68;-1,077
611;전북완주군;기타시설;기타시설;완주군근로자종합복지관;2014.06.16;직영;5,290;77,052;10;149,218;14,452;14,452;380;1,819;12,633;40;919;260;-659
612;전북무주군;체육시설;체육관;무주국민체육센터;2013.07.01;직영;4,990;16,000;3;72,000;11,843;11,843;113;1,074;10,769;40;339;11;-329
613;전북장수군;체육시설;승마장;장수승마장;2007.08.31;직영;15,772;110,420;5;2,200;28,479;27,094;755;7,807;19,287;40;360;105;-255
614;전북장수군;기타시설;기타시설;한누리전당;2007.10.04;직영;56,014;88,560;13;89,935;19,388;18,340;471;5,544;12,796;40;644;152;-492
615;전북순창군;체육시설;기타체육시설;순창공설운동장;2007.11.16;직영;9,567;181,355;5;82,268;30,096;30,096;315;6,783;23,313;40;132;10;-122
616;전북부안군;문화시설;박물관;부안청자박물관;2011.04.07;직영;5,841;69,452;11;105,289;30,405;30,405;915;6,648;23,756;165;573;234;-339
617;전북부안군;문화시설;문화예술회관;부안예술회관;2001.01.10;직영;6,778;16,372;8;60,189;11,387;617;0;0;617;0;396;32;-364
618;전북부안군;체육시설;기타체육시설;부안스포츠파크;2010.04.15;직영;6,536;258,120;8;84,750;30,496;30,496;770;9,638;20,859;40;629;21;-608
619;전북부안군;기타시설;기타시설;줄포만갯벌생태관;2013.05.03;직영;7,943;76,755;10;156,435;23,300;17,491;411;2,113;15,378;40;421;259;-162
620;전남목포시;문화시설;박물관;김대중노벨평화상기념관;2013.06.15;위탁;4,677;15,606;11;298,350;20,450;20,450;489;3,177;17,273;40;1,038;1,313;275
621;전남목포시;문화시설;박물관;목포자연사박물관;2004.09.10;직영;9,177;29,226;18;615,028;21,380;21,380;484;7,388;13,992;40;1,678;486;-1,192
622;전남목포시;문화시설;문화예술회관;문화예술회관;1997.09.29;직영;12,772;42,199;20;187,672;18,000;18,000;392;8,721;9,279;40;2,121;140;-1,981
623;전남목포시;문화시설;문화예술회관;시민문화체육센터;2003.04.30;직영;17,547;55,173;8;152,756;31,000;31,000;678;11,307;19,693;40;1,363;123;-1,240
624;전남목포시;체육시설;축구장;목포국제축구센터;2009.08.10;위탁;16,481;214,934;16;214,853;71,800;71,800;1,599;16,527;55,273;40;2,708;3,379;671
625;전남여수시;문화시설;공립도서관;여수시 이순신도서관;2019.08.30;직영;5,622;7,120;26;14,683;15,760;12,738;133;133;12,606;40;57;0;-57
626;전남여수시;체육시설;육상경기장;여수시 망마경기장;1997.02.04;직영;9,976;20,958;9;13,379;15,334;15,334;383;8,785;6,549;40;639;26;-613
627;전남순천시;문화시설;문화예술회관;순천시문화예술회관;1993.04.03;직영;6,507;9,954;13;110,800;11,729;11,729;293;7,624;4,105;40;982;361;-621
628;전남순천시;기타시설;기타시설;순천만국제습지센터;2012.12.28;직영;8,705;158,673;11;70,235;42,933;42,933;1,124;5,991;37,093;40;452;26;-426
629;전남순천시;기타시설;기타시설;순천만자연생태관(천문대)[2004~2018년 : 순천만습지 운영현황 / 2019년~ : 순천만자연생태관(천문대)운영 현황];2004.11.05;직영;3,454;30,611;94;2,083,192;15,900;15,900;413;6,192;9,708;40;577;0;-577
630;전남순천시;기타시설;기타시설;순천시문화건강센터;2011.09.30;직영;16,934;26,160;7;253,000;67,400;67,400;1,678;14,681;52,434;40;857;199;-658
631;전남나주시;체육시설;육상경기장;종합스포츠파크(종합운동장);2011.11.20;직영;6,712;35,398;3;27,000;37,900;37,900;948;7,659;30,241;40;220;9;-211
632;전남나주시;체육시설;체육관;종합스포츠파크(다목적체육관);2011.03.15;직영;4,952;5,500;3;20,000;13,600;13,600;340;2,975;10,625;40;130;21;-109
633;전남나주시;체육시설;수영장;국민체육센터(수영장,생활체육관);2011.01.01;직영;6,558;9,830;9;123,000;16,700;16,700;418;3,758;12,943;40;472;348;-124
634;전남나주시;체육시설;롤러스케이트장;종합스포츠파크(롤러경기장);2008.08.17;직영;1,719;3,000;0;15,000;10,100;10,100;253;2,862;7,238;40;30;0;-30
635;전남광양시;체육시설;수영장;광양수영장;2011.05.02;직영;6,094;21,203;28;203,855;17,790;2,344;14;131;2,213;40;1,048;597;-451
636;전남담양군;체육시설;체육관;담양종합체육관;2008.08.01;직영;7,790;21,794;3;112,961;18,277;17,069;427;5,014;12,055;40;120;1;-119
637;전남곡성군;문화시설;문화예술회관;레저문화센터;2010.03.10;직영;5,760;6,868;3;112,061;17,309;17,259;377;3,664;13,595;40;524;44;-480
638;전남구례군;체육시설;육상경기장;구례공설운동장;2008.07.21;직영;2,823;162,572;4;55,881;27,895;27,895;682;6,946;20,950;40;540;8;-533
639;전남구례군;복지시설;종합사회복지관;구례종합사회복지관;2007.06.08;직영;4,026;9,990;8;28,550;10,453;10,453;231;2,907;7,546;40;309;4;-305
640;전남고흥군;문화시설;박물관;고흥분청문화박물관;2017.05.15;직영;10,618;37,698;22;75,488;30,387;30,387;0;0;30,388;0;1,183;84;-1,099
641;전남고흥군;문화시설;문화예술회관;고흥문화회관;1999.06.26;직영;3,439;34,279;8;33,597;11,651;11,651;284;5,543;6,392;40;1,301;52;-1,249
642;전남고흥군;체육시설;축구장;박지성공설운동장;2001.08.30;직영;21,800;70,000;1;6,790;12,393;12,393;296;5,122;7,566;40;315;0;-314
643;전남고흥군;체육시설;체육관;팔영체육관;2004.01.28;직영;4,424;37,698;2;34,595;10,719;10,719;260;3,882;7,097;40;305;4;-300
644;전남보성군;문화시설;문화예술회관;보성군 문화예술회관;2015.03.15;직영;4,321;16,420;9;31,247;15,900;15,900;398;1,888;14,012;40;271;15;-255
645;전남보성군;문화시설;청소년수련회관;보성군청소년수련원;2014.09.30;위탁;2,463;5,671;13;39,379;14,096;14,096;352;1,850;1,225;40;1,095;970;-125
646;전남보성군;체육시설;체육관;벌교 스포츠센터;2014.11.28;직영;5,119;19,803;3;36,272;13,200;13,200;330;1,678;11,523;40;214;15;-198
647;전남보성군;체육시설;체육관;보성국민체육센터;2018.04.25;직영;4,800;12,939;14;102,258;12,200;12,200;305;508;11,692;40;555;227;-328
648;전남보성군;기타시설;기타시설;봇재;2015.11.20;직영;3,922;49,430;7;62,442;18,700;18,700;468;1,909;16,791;40;420;310;-110
649;전남보성군;기타시설;기타시설;율포해수녹차센터;2018.08.13;직영;4,424;8,454;16;246,981;16,000;16,000;400;533;15,467;40;1,392;1,598;206
650;전남보성군;기타시설;기타시설;전남권 환경성질환 예방관리센터;2015.04.01;직영;8,205;2,122;7;9,386;10,000;10,000;250;1,188;8,813;40;228;144;-85
651;전남화순군;체육시설;기타체육시설;하니움문화스포츠센터;2009.09.18;직영;17,155;51,548;13;116,211;37,700;37,700;928;10,236;27,464;40;1,790;136;-1,654
652;전남장흥군;문화시설;문화예술회관;장흥문화예술회관;2004.05.01;직영;5,008;18,414;5;24,500;11,000;10,934;232;5,252;5,682;40;455;21;-434
653;전남강진군;기타시설;기타시설;강진문화복지종합타운;2011.03.31;BTL;16,032;8,449;22;8,400;46,096;30,613;764;6,705;23,907;40;2,195;46;-2,149
654;전남해남군;문화시설;박물관;해남공룡박물관;2007.04.27;직영;7,966;748,243;20;165,972;50,143;50,143;3,343;42,622;7,521;15;1,719;410;-1,309
655;전남해남군;문화시설;문화예술회관;해남문화예술회관;2002.04.20;직영;16,838;21,813;23;184,026;18,000;18,000;450;7,500;10,500;40;930;48;-882
656;전남해남군;체육시설;축구장;우슬체육공원 축구장;2006.08.01;직영;19,500;93,348;9;26,500;11,600;11,600;580;7,202;4,398;20;307;19;-288
657;전남무안군;체육시설;체육관;무안종합스포츠파크;2010.03.30;직영;17,302;229,385;30;102,840;58,300;58,300;131;1,181;57,119;40;877;407;-470
658;전남무안군;기타시설;기타시설;남악복합주민센터;2017.03.15;직영;8,482;9,900;6;85,000;20,700;20,700;518;1,553;19,148;40;296;6;-290
659;전남무안군;기타시설;기타시설;무안생태갯벌센터;2006.06.26;직영;3,277;58,104;53;210,718;19,700;11,292;288;2,938;8,354;40;465;542;77
660;전남무안군;기타시설;기타시설;초의선사 탄생지;1999.09.13;직영;2,045;88,695;2;13,811;16,200;16,200;490;3,737;11,973;40;150;3;-147
661;전남함평군;기타시설;기타시설;양서파충류생태공원;2013.08.30;직영;2,964;85,000;12;156,225;19,500;1,950;473;2,050;17,450;40;422;342;-80
662;전남함평군;기타시설;기타시설;엑스포공원사업소;2008.04.01;직영;16,807;556,087;17;734,448;25,083;25,083;677;10,944;14,139;40;4,584;3,308;-1,276
663;전남영광군;문화시설;문화예술회관;영광예술의전당;2014.06.24;직영;3,839;27,937;8;67,250;25,200;25,200;591;3,249;21,951;40;732;39;-692
664;전남영광군;체육시설;육상경기장;영광스포티움;2007.10.30;직영;15,710;204,653;13;381,406;58,450;58,450;1,263;13,643;44,807;40;6,162;374;-5,789
665;전남장성군;문화시설;박물관;홍길동테마파크;2005.01.01;직영;2,828;230,639;5;200,000;48,500;48,500;2,190;28,559;19,941;40;395;112;-283
666;전남장성군;문화시설;문화예술회관;장성문화예술회관;2014.03.21;직영;3,574;57,918;7;42,803;25,700;25,700;656;3,786;21,914;40;468;30;-438
667;전남장성군;체육시설;체육관;홍길동체육관;2001.11.08;직영;3,066;57,918;7;47,464;14,600;14,600;354;6,676;7,924;40;614;41;-573
668;전남완도군;문화시설;문화예술회관;완도문화예술회관;2010.08.05;BTL;7,289;8,042;5;100,000;16,774;16,774;839;8,037;8,736;40;384;65;-319
669;전남진도군;체육시설;육상경기장;진도군공설운동장;2007.02.01;직영;4,021;189,095;1;32,401;10,472;10,472;229;2,727;7,745;40;44;0;-44
670;전남진도군;체육시설;체육관;진도군실내체육관;2010.12.10;직영;5,496;98,489;2;18,955;10,000;10,000;225;1,798;8,202;40;114;4;-110
