순번;자치단체;시설유형;시설구분;시설명;건립일;운영방식;건물면적(㎡);토지면적(㎡);관리인력;연간이용인원;건립비용;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;자산가치 변동현황;비용;수익;순수익
335;경기광주시;문화시설;청소년수련회관;광주시 청소년수련관;2014.07.04;직영;9,715;6,482;36;150,502;3,610;20,401;417;1,680;18,720;40;3,610;317;-3,293
336;경기광주시;기타시설;기타시설;광주시문화스포츠센터;2011.08.26;위탁;26,925;30,291;38;146,191;6,616;52,811;1,320;7,922;53,688;40;6,616;2,486;-4,131
337;경기이천시;문화시설;문화예술회관;이천아트홀;2009.06.08;직영;11,843;67,292;21;88,404;2,825;37,054;482;4,024;32,870;40;2,825;683;-2,141
338;경기이천시;체육시설;육상경기장;이천시종합운동장;2001.04.15;직영;11,264;87,447;21;10,500;1,032;25,436;665;9,982;16,124;40;1,032;21;-1,011
339;경기양주시;문화시설;박물관;양주회암사지박물관;2012.10.19;직영;3,562;9,126;16;167,332;910;12,727;456;2,622;10,105;40;910;35;-875
340;경기양주시;문화시설;문화예술회관;양주문화예술회관;1997.10.01;위탁;3,809;38,071;7;93,014;635;13,200;330;6,930;6,270;40;635;216;-419
341;경기양주시;체육시설;육상경기장;백석생활체육공원;2013.04.11;위탁;621;74,115;4;70,842;198;23,365;6;25;23,340;40;198;88;-111
342;경기양주시;체육시설;축구장;광적생활체육공원;2011.06.13;위탁;245;104,443;1;29,701;105;22,592;269;14,127;8,465;40;105;33;-72
343;경기양주시;체육시설;체육관;양주국민체육센터;2013.11.09;위탁;3,689;2,136;33;254,019;1,358;11,800;244;980;10,820;40;1,358;1,172;-186
344;경기오산시;문화시설;공립도서관;오산시꿈두레도서관;2014.04.08;직영;5,277;8,342;29;354,607;822;12,359;309;1,184;12,621;40;822;0;-822
345;경기오산시;문화시설;공립도서관;오산시중앙도서관;2008.12.18;직영;6,459;2,970;36;301,823;1,240;12,106;188;2,561;10,555;40;1,240;6;-1,234
346;경기오산시;문화시설;문화예술회관;오산문화예술회관;2004.04.23;위탁;3,244;6,461;13;56,890;1,381;15,750;394;5,447;21,871;40;1,381;135;-1,246
347;경기오산시;체육시설;기타체육시설;오산스포츠센터;2010.05.10;위탁;27,431;31,887;86;657,439;4,449;44,400;2,168;19,694;24,706;40;4,449;2,166;-2,282
348;경기오산시;복지시설;종합사회복지관;오산남부종합사회복지관;2007.05.17;위탁;7,563;3,005;16;361,433;1,476;14,409;164;3,295;11,114;40;1,476;1,642;165
349;경기구리시;문화시설;공립도서관;구리시토평도서관;2010.04.27;직영;6,388;6,013;35;500,429;1,517;16,506;282;1,913;14,593;40;1,517;11;-1,506
350;경기구리시;문화시설;문화예술회관;구리아트홀;2012.10.10;직영;10,575;24,187;23;114,563;4,163;39,500;953;4,207;35,293;40;4,163;1,008;-3,155
351;경기구리시;문화시설;청소년수련회관;구리시청소년수련관;2002.12.21;위탁;7,514;2,984;35;761,630;3,363;11,229;223;3,083;8,146;40;3,363;3,426;63
352;경기구리시;체육시설;기타체육시설;구리시멀티스포츠센터;2014.02.28;위탁;8,097;10,692;66;519,700;3,000;23,118;311;1,136;21,981;40;3,000;2,579;-421
353;경기구리시;체육시설;기타체육시설;주민편익시설;2002.07.30;위탁;3,905;39,740;38;320,539;2,487;10,781;299;3,592;7,189;40;2,487;2,391;-96
354;경기구리시;기타시설;기타시설;교문동 주차빌딩;2010.04.20;위탁;13,069;3,407;6;325,326;454;10,500;252;1,742;8,758;40;454;686;232
355;경기구리시;기타시설;기타시설;구리시 행정복지센터;2010.06.03;위탁;2,210;4,815;4;236,000;635;16,637;497;3,391;13,246;40;635;177;-458
356;경기안성시;문화시설;문화예술회관;안성남사당공연장;2010.09.10;직영;3,431;17,045;1;43,589;240;15,000;344;2,439;12,561;40;240;225;-15
357;경기안성시;문화시설;문화예술회관;안성맞춤아트홀;2017.11.02;직영;30,252;14,812;15;18,233;1,344;65,100;231;231;64,869;40;1,344;165;-1,179
358;경기안성시;체육시설;육상경기장;안성종합운동장;1997.11.19;위탁;1,586;115,066;2;16,447;138;11,300;283;5,674;5,626;40;138;6;-132
359;경기포천시;문화시설;공립도서관;포천시립중앙도서관;2012.03.02;직영;4,919;6,815;26;367,823;1,170;8,549;214;1,264;11,036;40;1,170;3;-1,167
360;경기포천시;문화시설;문화예술회관;포천반월아트홀;2003.10.18;위탁;3,905;19,599;12;105,299;1,480;22,300;558;7,851;18,149;40;1,480;385;-1,095
361;경기의왕시;문화시설;공립도서관;내손도서관;2011.07.22;직영;3,791;6,761;51;584,572;951;14,422;437;2,524;11,898;40;951;60;-891
362;경기의왕시;문화시설;청소년수련회관;의왕시청소년수련관;2006.12.01;위탁;5,019;4,375;26;377,440;2,893;12,860;274;2,621;10,687;40;2,893;490;-2,403
363;경기의왕시;체육시설;체육관;부곡스포츠센터;2017.04.09;위탁;8,712;2,891;32;23,244;1,206;18,557;309;309;20,704;40;1,206;109;-1,097
364;경기의왕시;기타시설;기타시설;의왕조류생태과학관;2011.07.18;위탁;1,888;1,980;7;63,874;412;11,242;274;1,535;9,840;40;412;127;-285
365;경기하남시;문화시설;박물관;하남역사박물관;2014.10.30;위탁;796;6,725;8;39,491;768;16,904;388;1,358;15,546;40;768;72;-696
366;경기하남시;문화시설;문화예술회관;하남문화예술회관;2007.05.10;위탁;8,707;32,171;26;96,214;5,272;37,400;472;5,310;32,090;40;5,272;7,073;1,801
367;경기하남시;체육시설;체육관;하남종합운동장 국민체육센터;2007.10.01;위탁;16,083;139,821;36;47,439;4,023;68,050;1,542;11,742;56,308;40;4,023;2,740;-1,283
368;경기하남시;복지시설;종합사회복지관;하남시종합사회복지관;2005.02.17;위탁;6,147;4,870;17;285,496;1,428;13,279;251;3,221;10,058;40;1,428;703;-726
369;경기여주시;문화시설;공립도서관;여주도서관;2012.01.15;직영;4,245;5,000;20;209,229;1,174;10,579;529;3,041;7,537;40;1,174;5;-1,169
370;경기동두천시;문화시설;박물관;동두천시 경기북부어린이박물관;2016.04.19;직영;5,646;33,485;29;153,244;1,366;17,638;441;772;16,867;40;1,366;381;-985
371;경기동두천시;문화시설;청소년수련회관;동두천청소년수련관;2016.11.21;직영;3,651;2,314;10;64,000;309;11,738;246;409;11,329;40;309;17;-292
372;경기동두천시;체육시설;축구장;동두천종합운동장;1997.09.05;직영;6,241;22,950;6;186,318;520;18,531;342;5,971;12,560;40;520;51;-469
373;경기과천시;문화시설;공립도서관;과천시정보과학도서관;2002.05.16;직영;10,027;24,080;48;886,583;3,791;19,487;487;7,632;11,855;40;3,791;122;-3,668
374;경기과천시;문화시설;박물관;과천시 추사박물관;2013.06.03;직영;3,020;4,299;6;18,113;906;24,534;298;1,392;23,141;40;906;28;-878
375;경기과천시;문화시설;문화예술회관;과천시민회관;1995.08.23;위탁;7,726;22,237;106;3,070,028;13,820;57,774;1,452;31,875;25,900;40;13,820;9,569;-4,251
376;경기과천시;문화시설;청소년수련회관;청소년수련관;2007.12.01;직영;8,318;8,331;51;549,272;4,476;17,954;396;4,019;13,935;40;4,476;1,131;-3,345
377;경기양평군;문화시설;박물관;황순원문학촌 소나기마을;2009.06.13;위탁;2,035;47,640;8;110,139;465;11,463;278;2,404;9,059;40;465;92;-373
378;경기가평군;문화시설;문화예술회관;가평군문화예술회관;1998.07.11;위탁;1,843;5,153;3;60,860;377;10,978;274;5,375;5,603;40;377;53;-324
379;경기가평군;체육시설;체육관;한석봉체육관;2016.04.27;위탁;7,950;62,903;19;177,621;1,238;17,967;450;750;17,216;40;1,238;538;-700
380;경기연천군;문화시설;문화예술회관;연천수레울아트홀;2011.03.18;위탁;5,225;104,897;14;61,995;1,300;15,046;502;2,926;12,120;30;1,300;159;-1,141
381;경기연천군;복지시설;종합사회복지관;연천군 종합복지관;2017.07.20;위탁;6,740;5,325;3;21,957;146;15,631;195;195;15,436;40;146;2;-144
382;강원본청;문화시설;박물관;강원도디엠제트박물관;2008.11.30;직영;10,760;151,242;23;174,698;1,742;44,521;1,113;11,130;33,391;40;1,742;217;-1,525
383;강원춘천시;문화시설;공립도서관;춘천시립도서관;2017.06.22;직영;7,701;19,040;35;543,146;2,192;19,972;250;250;19,722;40;2,192;0;-2,192
384;강원춘천시;문화시설;문화예술회관;춘천문화예술회관;1993.04.10;위탁;9,782;34,405;7;87,292;750;15,996;400;9,598;6,398;40;750;188;-563
385;강원춘천시;체육시설;육상경기장;종합경기장;2009.07.31;위탁;6,164;75,595;9;53,301;699;41,000;1,025;8,200;32,800;40;699;31;-668
386;강원춘천시;체육시설;야구장;의암야구장;2005.02.04;위탁;9,994;22,717;3;13,985;249;17,104;428;5,131;11,973;40;249;38;-212
387;강원춘천시;체육시설;테니스장;송암테니스장;2009.10.22;위탁;10,817;58,865;5;40,607;404;20,000;500;4,000;16,000;40;404;471;66
388;강원춘천시;체육시설;체육관;호반체육관;1999.01.27;위탁;9,143;18,657;4;52,607;297;16,373;409;7,368;9,005;40;297;93;-205
389;강원춘천시;체육시설;수영장;국민체육센터;2002.10.21;위탁;6,328;31,649;20;120,401;1,363;10,200;255;3,825;6,375;40;1,363;737;-625
390;강원원주시;문화시설;공립도서관;원주시립중앙도서관;2015.12.11;직영;9,890;17,438;36;454,296;857;32,343;809;1,791;30,552;40;857;23;-833
391;강원원주시;문화시설;문화예술회관;원주백운아트홀;2007.12.20;직영;6,413;109,574;4;90,700;263;13,000;325;340;12,660;40;263;45;-218
392;강원원주시;문화시설;문화예술회관;치악예술관;1994.05.04;직영;7,807;15,630;17;119,375;2,588;16,514;413;9,943;6,571;40;2,588;2,705;117
393;강원원주시;체육시설;체육관;원주국민체육센터;2006.07.22;직영;9,994;19,354;23;283,963;1,376;38,880;972;10,692;28,188;40;1,376;1,019;-357
394;강원원주시;체육시설;체육관;원주드림체육관;2015.01.05;직영;5,034;6,066;17;134,244;774;12,100;303;1,210;10,890;40;774;312;-462
395;강원원주시;체육시설;체육관;종합체육관;2013.06.10;직영;23,034;270,559;9;131,172;931;50,000;1,250;6,250;43,750;40;931;427;-504
396;강원원주시;기타시설;기타시설;원주한지테마파크;2010.09.03;위탁;3,795;26,279;8;61,871;557;14,157;354;2,477;11,680;40;557;277;-280
397;강원강릉시;체육시설;축구장;강남축구공원;2010.05.14;직영;1,958;92,045;4;176,300;208;24,817;443;4,010;20,807;40;208;46;-163
398;강원강릉시;체육시설;체육관;강릉실내종합체육관;1998.12.15;직영;17,213;5,798;1;10,500;275;24,433;260;8,574;15,859;40;275;18;-258
399;강원강릉시;기타시설;기타시설;강릉녹색도시체험센터(이젠);2014.03.28;직영;7,865;60,243;18;804,767;1,022;35,000;813;2,963;32,037;40;1,022;351;-672
400;강원동해시;체육시설;육상경기장;동해웰빙레포츠타운 종합경기장;1993.06.30;위탁;20,736;378,045;17;571,987;1,155;25,356;608;8,213;17,143;40;1,155;425;-730
401;강원태백시;문화시설;박물관;태백고생대자연사박물관;2010.06.22;직영;6,207;12,727;12;61,686;244;20,000;477;3,617;16,383;40;244;55;-189
402;강원태백시;문화시설;박물관;태백석탄박물관;1997.06.04;직영;1,785;23,811;11;162,949;348;15,230;363;7,479;7,751;40;348;137;-211
403;강원태백시;문화시설;문화예술회관;태백문화예술회관;2003.06.30;직영;6,833;27,689;10;116,150;831;24,747;430;5,345;19,402;40;831;63;-768
404;강원태백시;문화시설;청소년수련회관;한국청소년안전체험관;2012.10.31;직영;25,964;950,376;79;89,220;2,920;179,000;2,347;9,386;169,614;40;2,920;861;-2,059
405;강원태백시;체육시설;체육관;고원체육관;2004.05.25;직영;10,956;67,647;3;131,940;174;23,750;594;8,115;15,635;40;174;6;-168
406;강원속초시;문화시설;박물관;속초시립박물관;2005.11.04;직영;4,679;62,260;29;113,877;2,000;16,167;404;4,855;11,312;40;2,000;146;-1,854
407;강원속초시;체육시설;육상경기장;속초종합경기장;1994.06.15;위탁;6,400;53,230;2;29,583;229;11,533;288;6,789;4,744;40;229;20;-209
408;강원삼척시;기타시설;기타시설;삼척해양레일바이크;2010.07.20;직영;1,540;114,775;38;510,431;4,790;31,696;2,891;20,198;14,502;40;4,790;4,044;-746
409;강원홍천군;체육시설;육상경기장;홍천종합운동장;2004.10.26;위탁;10,213;107,175;12;45,000;171;20,166;504;6,670;13,496;40;171;4;-167
410;강원홍천군;체육시설;체육관;홍천군국민체육센터;2012.02.01;위탁;2,851;11,150;19;201,283;789;10,844;271;1,335;9,509;40;789;368;-422
411;강원홍천군;체육시설;체육관;홍천종합체육관;2005.04.26;위탁;3,735;9,126;12;171,000;191;10,007;250;3,190;6,817;40;191;2;-189
412;강원횡성군;문화시설;문화예술회관;횡성문화예술회관;2013.12.18;직영;4,237;66,982;5;12,535;244;13,092;25;9,169;3,923;40;244;1;-243
413;강원횡성군;체육시설;육상경기장;횡성종합운동장;1999.12.22;직영;5,120;62,467;8;10,880;4,147;11,100;214;4,415;6,685;40;4,147;0;-4,147
414;강원영월군;문화시설;박물관;강원도 탄광문화촌;2010.10.20;위탁;625;88,556;4;46,103;113;11,816;295;2,659;9,157;40;113;66;-48
415;강원영월군;문화시설;박물관;동강생태공원;2010.08.25;직영;3,820;176,090;7;29,755;836;25,140;548;2,875;22,265;40;836;94;-742
416;강원영월군;체육시설;체육관;영월실내체육관;2011.06.30;직영;7,624;197,688;4;21,165;86;17,727;443;2,880;14,847;40;86;2;-84
417;강원영월군;복지시설;종합사회복지관;영월군종합사회복지관;2012.05.21;위탁;4,243;3,654;19;27,000;1,125;11,120;216;1,224;9,896;40;1,125;1,146;21
418;강원평창군;문화시설;문화예술회관;평창문화예술회관;1999.09.20;직영;4,168;28,145;3;29,353;419;11,500;523;5,175;6,325;40;419;2;-417
419;강원평창군;체육시설;체육관;평창국민체육센터;2011.05.16;직영;7,480;40,389;3;47,840;339;23,000;676;3,450;19,550;40;339;5;-333
420;강원정선군;문화시설;박물관;삼탄아트마인;2013.08.20;위탁;11,400;46,030;12;49,083;329;11,470;287;1,290;10,179;40;329;0;-329
421;강원정선군;문화시설;문화예술회관;아리랑센터;2016.05.19;위탁;7,168;10,620;22;29,260;395;33,307;71;89;33,218;40;395;2;-394
422;강원정선군;체육시설;육상경기장;정선종합경기장;2011.12.28;위탁;15,209;62,280;9;175,841;742;80,890;1,850;11,254;69,636;40;742;60;-682
423;강원철원군;문화시설;청소년수련회관;철원종합문화복지센터;2006.06.08;직영;7,194;29,949;13;110,599;742;16,054;375;4,145;10,654;40;742;112;-629
424;강원철원군;체육시설;육상경기장;종합운동장;1996.12.31;위탁;2,891;176,640;2;72,000;333;10,476;136;856;9,620;40;333;2;-332
425;강원철원군;체육시설;체육관;철원실내체육관;2007.08.28;위탁;5,479;17,366;1;63,000;198;12,500;274;2,851;9,649;40;198;9;-189
426;강원화천군;체육시설;체육관;화천체육관;2013.08.19;직영;5,626;12,871;2;35,750;114;12,316;308;1,508;10,808;40;114;6;-108
427;강원화천군;기타시설;기타시설;화천 생태영상센터;2011.05.02;위탁;4,131;25,380;8;21,640;442;19,650;371;2,846;16,804;40;442;16;-426
428;강원인제군;체육시설;기타체육시설;원통생활체육공원;2009.07.04;직영;456;95,303;3;13,445;97;11,109;274;480;10,629;40;97;4;-93
429;강원인제군;기타시설;기타시설;인제하늘내린센터;2009.08.06;위탁;6,795;22,905;25;218,102;4,853;36,757;809;6,534;30,223;40;4,853;1,521;-3,332
430;강원양양군;체육시설;육상경기장;양양군종합운동장;2016.06.27;직영;3,405;90,193;3;10,972;257;26,300;658;1,041;25,259;40;257;0;-257
431;강원양양군;체육시설;싸이클경기장;양양싸이클경기장;2012.05.30;직영;4,015;104,991;2;10,803;286;23,900;598;3,386;20,514;40;286;5;-281
432;충북본청;기타시설;기타시설;충북미래관;2009.08.24;위탁;12,587;2,692;21;108,030;2,407;40,311;527;4,351;35,960;40;2,407;1,359;-1,048
433;충북청주시;문화시설;공립도서관;청주상당도서관;2009.12.28;직영;2,681;3,807;10;264,267;739;11,126;177;1,515;9,611;40;739;1;-738
434;충북청주시;문화시설;공립도서관;청주시립도서관;2013.01.25;직영;5,370;11,041;62;530,728;6,073;13,150;67;785;12,365;40;6,073;5;-6,069
435;충북청주시;문화시설;박물관;청주고인쇄박물관;1992.03.17;직영;5,287;40,990;31;159,619;2,719;15,697;67;1,864;13,833;40;2,719;8;-2,711
436;충북청주시;문화시설;문화예술회관;청주예술의전당;1995.04.10;직영;19,740;32,406;41;351,927;3,810;35,458;1,141;19,184;16,274;40;3,810;609;-3,202
437;충북청주시;체육시설;축구장;용정축구공원;2009.03.31;위탁;235;52,417;1;98,278;100;11,661;316;2,334;9,327;40;100;148;48
438;충북청주시;체육시설;축구장;흥덕축구공원;2015.08.10;위탁;765;41,124;1;57,586;128;12,822;497;1,199;11,623;40;128;82;-45
439;충북청주시;체육시설;기타체육시설;국민체육센터 및 스쿼시경기장;2017.07.05;위탁;4,240;9,918;1;500;6;10,579;44;44;10,535;40;6;0;-6
440;충북청주시;체육시설;기타체육시설;장애인스포츠센터및근대5종훈련장;2016.03.21;위탁;6,864;20,000;4;32,848;197;19,205;336;561;18,644;40;197;21;-176
441;충북청주시;체육시설;기타체육시설;충북스포츠센터;2004.08.19;위탁;11,125;3,688;2;120,000;296;12,711;63;766;11,945;40;296;35;-261
442;충북청주시;복지시설;종합사회복지관;목령종합사회복지관;2009.09.13;위탁;6,732;7,199;12;150,000;640;11,435;289;2,320;9,115;40;640;2;-638
443;충북청주시;복지시설;종합사회복지관;오송종합사회복지관;2013.06.01;위탁;8,746;9,881;29;319,890;2,824;15,300;188;867;14,433;40;2,824;12;-2,812
444;충북충주시;문화시설;박물관;충주세계무술박물관;2011.07.08;직영;4,125;152,000;4;80,641;404;12,100;295;2,430;9,670;40;404;0;-404
445;충북충주시;체육시설;육상경기장;충주종합운동장;2017.09.28;직영;34,646;307,010;23;50,000;275;120,300;176;176;120,124;40;275;0;-275
446;충북충주시;체육시설;조정카누장;탄금호국제조정경기장;2013.02.18;직영;9,877;118,239;5;50,000;317;63,200;1,151;5,849;57,351;40;317;30;-286
447;충북제천시;문화시설;과학관;한방생명과학관;2010.06.01;BTL;6,663;47,278;22;36,000;571;33,680;920;6,684;26,996;40;571;0;-571
448;충북제천시;체육시설;체육관;어울림체육센터;2017.04.01;직영;4,233;29,497;9;29,331;410;17,039;361;361;16,679;40;410;19;-391
449;충북보은군;체육시설;체육관;국민체육센터;2006.09.16;직영;7,885;26,142;13;85,598;989;14,600;367;3,996;10,604;40;989;238;-751
450;충북보은군;체육시설;기타체육시설;보은공설운동장;2006.08.19;직영;2,298;34,643;6;43,770;350;10,910;262;2,487;8,423;40;350;0;-350
451;충북옥천군;체육시설;체육관;옥천체육센터;2004.09.02;직영;6,421;61,140;5;30,808;264;10,753;419;3,495;7,258;40;264;5;-259
452;충북영동군;체육시설;체육관;영동체육관;2008.09.22;직영;5,482;23,155;9;51,247;168;12,406;311;3,255;9,151;40;168;0;-168
453;충북영동군;기타시설;기타시설;영동국악체험촌;2015.05.20;직영;8,644;75,956;26;198,426;758;21,207;566;1,227;19,980;40;758;248;-510
454;충북진천군;문화시설;공립도서관;진천군립도서관;2012.09.20;직영;6,110;33,000;10;168,935;888;10,694;313;1,586;9,107;40;888;0;-888
455;충북음성군;문화시설;문화예술회관;음성문화예술회관;2008.05.19;직영;7,289;15,377;7;42,185;1,250;22,000;486;4,667;17,333;40;1,250;364;-886
456;충북음성군;체육시설;기타체육시설;감곡생활체육공원;2017.12.11;직영;1,240;50,051;2;1,037;4;13,929;0;0;13,929;40;4;0;-4
457;충북음성군;체육시설;기타체육시설;금왕생활체육공원;2008.08.08;직영;1,730;81,623;2;57,164;127;17,463;514;3,336;14,127;40;127;7;-120
458;충북음성군;체육시설;기타체육시설;대소생활체육공원;2016.11.16;직영;414;33,532;2;20,840;130;12,130;99;99;12,031;40;130;2;-129
459;충북단양군;기타시설;기타시설;다누리센터;2012.06.28;직영;14,436;9,596;36;590,210;3,369;32,600;162;960;31,640;40;3,369;2,017;-1,352
460;충남본청;문화시설;문화예술회관;충청남도 문예회관;2012.12.18;직영;6,605;140,000;4;42,350;127;24,646;618;3,053;21,592;40;127;11;-116
461;충남본청;기타시설;기타시설;백제문화단지;2010.09.17;직영;26,015;358,263;80;606,732;6,804;330,425;14,536;88,001;242,423;40;6,804;854;-5,951
462;충남천안시;문화시설;공립도서관;신방도서관;2013.01.21;직영;5,391;12,252;29;536,195;697;9,189;230;1,149;8,902;40;697;113;-584
463;충남천안시;문화시설;박물관;천안박물관;2007.11.21;직영;6,616;30,389;15;136,172;481;39,678;707;6,990;32,688;40;481;36;-445
464;충남천안시;문화시설;문화예술회관;두정문화회관;1992.06.12;직영;1,820;8,000;5;4,350;293;17,174;52;1,398;15,775;40;293;29;-264
465;충남천안시;문화시설;문화예술회관;성환문화회관;1995.12.18;직영;4,942;29,130;6;54,530;722;12,073;161;2,800;9,389;40;722;44;-678
466;충남천안시;문화시설;문화예술회관;천안예술의전당;2012.05.30;BTL;24,493;33,755;31;115,000;2,477;66,870;1,672;9,334;70,199;40;2,477;188;-2,289
467;충남천안시;체육시설;육상경기장;천안종합운동장;2001.12.28;위탁;39,074;458,874;44;884,674;4,628;105,588;2,846;44,910;62,990;40;4,628;798;-3,830
468;충남천안시;체육시설;축구장;천안축구센터;2008.10.19;위탁;20,221;190,550;10;330,341;1,692;55,809;1,029;9,050;114,268;40;1,692;1,031;-661
469;충남천안시;체육시설;야구장;천안야구장;2013.11.26;위탁;0;111,365;2;25,367;165;12,928;884;958;48,270;40;165;52;-113
470;충남천안시;체육시설;기타체육시설;천안생활체육공원;2011.01.06;BTL;2,172;105,310;12;54,446;2,095;1,755;68;468;13,432;40;2,095;67;-2,028
471;충남천안시;기타시설;기타시설;천안홍대용과학관;2014.05.14;BTL;3,443;13,907;19;83,213;1,089;5,960;149;546;21,309;40;1,089;90;-999
472;충남공주시;문화시설;박물관;석장리박물관;2006.09.26;직영;2,050;34,132;7;315,857;2,603;14,332;38;426;13,906;40;2,603;79;-2,524
473;충남공주시;기타시설;기타시설;고마;2013.01.09;직영;6,123;71,294;3;43,057;760;31,400;614;1,894;29,506;40;760;299;-461
474;충남보령시;문화시설;박물관;보령문화의전당;2013.11.29;직영;8,636;14,382;15;98,494;1,005;46,412;1,160;4,640;41,772;40;1,005;45;-960
475;충남보령시;문화시설;문화예술회관;보령문화예술회관;2002.05.09;직영;6,026;17,197;9;66,167;1,227;15,400;385;5,775;9,625;40;1,227;107;-1,120
476;충남보령시;체육시설;육상경기장;육상경기장;1995.10.14;직영;13,624;113,197;3;22,247;220;13,804;345;7,590;6,214;40;220;2;-218
477;충남보령시;체육시설;체육관;보령종합체육관;2016.09.30;직영;13,592;16,586;7;62,733;563;29,480;737;921;28,559;40;563;42;-520
478;충남아산시;문화시설;박물관;영인산 산림박물관;2012.05.11;위탁;6,043;27,996;7;61,280;239;16,000;400;2,000;14,000;40;239;0;-239
479;충남아산시;문화시설;청소년수련회관;아산시청소년교육문화센터;2010.05.20;위탁;7,252;71,952;37;180,000;1,645;24,000;600;4,200;19,800;40;1,645;0;-1,645
480;충남아산시;체육시설;육상경기장;이순신종합운동장;2008.04.08;직영;24,776;119,119;10;45,112;958;63,400;1,585;14,265;49,135;40;958;1;-956
481;충남아산시;체육시설;체육관;이순신빙상장체육관;2011.12.31;BTL;13,300;30,892;37;165,754;2,930;30,500;763;4,575;25,925;40;2,930;640;-2,290
482;충남아산시;체육시설;수영장;아산시배미수영장;2016.05.01;위탁;7,792;17,143;27;165,391;1,370;24,600;615;615;23,985;40;1,370;530;-840
483;충남아산시;기타시설;기타시설;장영실 과학관;2011.02.28;BTL;4,953;5,033;11;203,395;642;15,000;375;2,250;12,750;40;642;288;-354
484;충남서산시;문화시설;청소년수련회관;서산문화복지센터;2012.05.18;위탁;6,928;24,618;26;174,971;1,654;21,176;405;2,022;19,417;40;1,654;47;-1,607
485;충남서산시;체육시설;육상경기장;서산종합운동장;2001.12.28;직영;12,736;146,221;4;170,000;166;5,130;77;1,044;10,956;40;166;6;-160
486;충남서산시;체육시설;체육관;서산시민체육관;2001.12.28;직영;3,538;7,986;8;26,332;234;3,517;90;1,433;9,267;40;234;83;-151
487;충남서산시;기타시설;기타시설;서산버드랜드;2013.11.01;직영;4,527;224,197;24;138,329;590;24,969;1,018;4,290;21,035;40;590;226;-365
488;충남논산시;문화시설;박물관;백제군사박물관;2005.03.07;직영;4,471;238,269;18;106,843;1,152;24,760;619;7,428;17,332;40;1,152;0;-1,152
489;충남논산시;체육시설;육상경기장;논산시 공설운동장;1997.06.30;직영;17,943;89,860;8;369,077;314;21,546;539;10,773;10,773;40;314;45;-269
490;충남논산시;체육시설;체육관;논산국민체육센터;2009.07.30;직영;5,530;14,361;23;234,644;2,130;15,500;330;3,043;12,457;47;2,130;689;-1,441
491;충남계룡시;문화시설;문화예술회관;계룡문화예술의전당;2011.06.16;BTL;9,462;24,067;16;47,041;1,336;23,719;593;4,151;19,568;40;1,336;56;-1,279
492;충남계룡시;체육시설;육상경기장;종합운동장;2012.06.30;직영;2,745;176,103;7;34,174;252;16,540;414;2,481;14,059;40;252;30;-221
493;충남계룡시;체육시설;체육관;계룡시민체육관;2010.12.16;직영;5,969;5,143;7;58,645;344;13,000;325;2,275;10,725;40;344;19;-325
494;충남당진시;문화시설;박물관;기지시줄다리기박물관;2011.04.08;직영;2,367;41,478;4;101,177;500;14,800;370;2,590;12,210;40;500;0;-500
495;충남당진시;문화시설;문화예술회관;당진문예의전당;2005.04.21;위탁;7,600;15,982;19;84,220;1,511;29,475;737;9,579;19,896;40;1,511;1,514;3
496;충남당진시;체육시설;육상경기장;당진종합운동장;2006.05.18;직영;4,995;198,622;4;31,000;292;20,300;304;4,256;16,044;40;292;63;-229
497;충남당진시;복지시설;종합사회복지관;당진시종합복지타운;2012.08.03;위탁;14,856;12,411;7;1,459,953;678;32,820;793;4,759;28,061;40;678;814;135
498;충남당진시;기타시설;기타시설;당진교육문화스포츠센터;2009.05.13;BTL;11,356;12,931;16;241,888;2,662;21,067;680;6,361;14,706;40;2,662;683;-1,979
499;충남금산군;문화시설;문화예술회관;금산다락원;2004.10.29;직영;25,719;70,176;28;160,000;2,605;42,000;1,050;13,650;28,350;40;2,605;193;-2,412
500;충남부여군;문화시설;박물관;정림사지박물관;2006.09.29;위탁;3,691;61,499;5;195,437;432;10,314;258;2,836;7,478;40;432;128;-304
501;충남부여군;체육시설;육상경기장;부여종합운동장;2006.07.04;위탁;7,248;131,320;3;40,281;322;21,340;534;5,869;15,472;40;322;6;-317
502;충남서천군;체육시설;육상경기장;서천종합운동장;2017.06.23;직영;645;92,299;4;4,516;75;20,271;42;42;21,301;40;75;0;-75
503;충남서천군;체육시설;체육관;서천국민체육센터;2013.09.01;직영;5,367;59,858;4;55,096;187;9,791;245;1,000;9,400;40;187;17;-170
504;충남청양군;문화시설;문화예술회관;청양문화예술회관;2006.10.25;직영;5,615;31,106;7;54,518;1,305;20,674;476;5,350;15,324;40;1,305;65;-1,240
505;충남청양군;체육시설;육상경기장;청양공설운동장;1996.10.10;직영;1,073;102,602;1;6,310;342;19,343;484;10,252;9,091;40;342;1;-341
506;충남청양군;체육시설;체육관;청양군민체육관;2009.08.27;직영;8,560;40,647;2;32,275;546;19,500;488;4,103;15,397;40;546;10;-536
507;충남홍성군;체육시설;육상경기장;홍주종합경기장;2000.10.01;직영;16,983;142,411;2;11,600;206;16,309;408;10,193;6,116;40;206;3;-202
508;충남예산군;체육시설;체육관;윤봉길체육관;2016.12.31;직영;8,501;4,371;2;41,470;185;33,000;825;825;32,175;40;185;9;-176
